id_jugador,nombre,equipo,posicion,id_partido,titular
197,Álex Remiro,6,Portero,224,1
209,Jon Pacheco,6,Defensa,224,1
204,Igor Zubeldia,6,Defensa,224,1
206,Javi Galán,6,Defensa,224,1
201,Á. Odriozola,6,Defensa,224,1
215,M. Zubimendi,6,Centrocampista,224,1
212,B. Turrientes,6,Centrocampista,224,1
213,Brais Méndez,6,Centrocampista,224,1
227,M. Oyarzabal,6,Delantero,224,1
228,S. Becker,6,Delantero,224,1
223,André Silva,6,Delantero,224,1
197,Álex Remiro,6,Portero,247,1
211,R. Le Normand,6,Defensa,247,1
204,Igor Zubeldia,6,Defensa,247,1
206,Javi Galán,6,Defensa,247,1
203,Hamari Traoré,6,Defensa,247,1
215,M. Zubimendi,6,Centrocampista,247,1
216,Mikel Merino,6,Centrocampista,247,1
213,Brais Méndez,6,Centrocampista,247,1
221,A. Zakharyan,6,Delantero,247,1
230,Umar Sadiq,6,Delantero,247,1
229,Take Kubo,6,Delantero,247,1
197,Álex Remiro,6,Portero,267,1
209,Jon Pacheco,6,Defensa,267,1
204,Igor Zubeldia,6,Defensa,267,1
210,K. Tierney,6,Defensa,267,1
207,Jon Aramburu,6,Defensa,267,1
215,M. Zubimendi,6,Centrocampista,267,1
212,B. Turrientes,6,Centrocampista,267,1
217,Olasagasti,6,Centrocampista,267,1
221,A. Zakharyan,6,Delantero,267,1
223,André Silva,6,Delantero,267,1
230,Umar Sadiq,6,Delantero,267,1
197,Álex Remiro,6,Portero,274,1
211,R. Le Normand,6,Defensa,274,1
204,Igor Zubeldia,6,Defensa,274,1
206,Javi Galán,6,Defensa,274,1
203,Hamari Traoré,6,Defensa,274,1
215,M. Zubimendi,6,Centrocampista,274,1
213,Brais Méndez,6,Centrocampista,274,1
216,Mikel Merino,6,Centrocampista,274,1
212,B. Turrientes,6,Centrocampista,274,1
227,M. Oyarzabal,6,Delantero,274,1
230,Umar Sadiq,6,Delantero,274,1
197,Álex Remiro,6,Portero,291,1
209,Jon Pacheco,6,Defensa,291,1
204,Igor Zubeldia,6,Defensa,291,1
206,Javi Galán,6,Defensa,291,1
203,Hamari Traoré,6,Defensa,291,1
215,M. Zubimendi,6,Centrocampista,291,1
216,Mikel Merino,6,Centrocampista,291,1
221,A. Zakharyan,6,Delantero,291,1
220,A. Barrenetxea,6,Delantero,291,1
227,M. Oyarzabal,6,Delantero,291,1
229,Take Kubo,6,Delantero,291,1
197,Álex Remiro,6,Portero,313,1
209,Jon Pacheco,6,Defensa,313,1
211,R. Le Normand,6,Defensa,313,1
206,Javi Galán,6,Defensa,313,1
203,Hamari Traoré,6,Defensa,313,1
216,Mikel Merino,6,Centrocampista,313,1
212,B. Turrientes,6,Centrocampista,313,1
220,A. Barrenetxea,6,Delantero,313,1
221,A. Zakharyan,6,Delantero,313,1
227,M. Oyarzabal,6,Delantero,313,1
228,S. Becker,6,Delantero,313,1
