id_jugador,nombre,equipo,posicion,id_partido,titular
261,Sergi Canós,7,Delantero,248,1
254,Fran Pérez,7,Delantero,248,1
255,Hugo Duro,7,Delantero,248,1
260,R. Yaremchuk,7,Delantero,248,1
232,G. Mamardashvili,7,Portero,268,1
240,M. Diakhaby,7,Defensa,268,1
235,C. Mosquera,7,Defensa,268,1
239,José Gayà,7,Defensa,268,1
237,D. Foulquier,7,Defensa,268,1
246,Javi Guerra,7,Centrocampista,268,1
249,Pepelu,7,Centrocampista,268,1
261,Sergi Canós,7,Delantero,268,1
254,Fran Pérez,7,Delantero,268,1
260,R. Yaremchuk,7,Delantero,268,1
255,Hugo Duro,7,Delantero,268,1
232,G. Mamardashvili,7,Portero,279,1
236,Cenk Özkacar,7,Defensa,279,1
235,C. Mosquera,7,Defensa,279,1
239,José Gayà,7,Defensa,279,1
237,D. Foulquier,7,Defensa,279,1
246,Javi Guerra,7,Centrocampista,279,1
249,Pepelu,7,Centrocampista,279,1
261,Sergi Canós,7,Delantero,279,1
254,Fran Pérez,7,Delantero,279,1
260,R. Yaremchuk,7,Delantero,279,1
255,Hugo Duro,7,Delantero,279,1
232,G. Mamardashvili,7,Portero,298,1
236,Cenk Özkacar,7,Defensa,298,1
235,C. Mosquera,7,Defensa,298,1
237,D. Foulquier,7,Defensa,298,1
242,Thierry Correia,7,Defensa,298,1
249,Pepelu,7,Centrocampista,298,1
245,Hugo Guillamón,7,Centrocampista,298,1
259,Peter,7,Delantero,298,1
254,Fran Pérez,7,Delantero,298,1
260,R. Yaremchuk,7,Delantero,298,1
255,Hugo Duro,7,Delantero,298,1
