id_jugador,nombre,equipo,posicion,id_partido,titular
183,Marc Roca,5,Centrocampista,262,1
182,Johnny Cardoso,5,Centrocampista,262,1
186,Rodri,5,Centrocampista,262,1
185,Pablo Fornals,5,Centrocampista,262,1
193,Chimy Ávila,5,Delantero,262,1
195,Willian José,5,Delantero,262,1
165,Rui Silva,5,Portero,284,1
167,Chadi Riad,5,Defensa,284,1
168,G. Pezzella,5,Defensa,284,1
170,J. Miranda,5,Defensa,284,1
182,Johnny Cardoso,5,Centrocampista,284,1
180,Guido Rodríguez,5,Centrocampista,284,1
184,Nabil Fekir,5,Centrocampista,284,1
185,Pablo Fornals,5,Centrocampista,284,1
189,Aitor Ruibal,5,Delantero,284,1
191,Ayoze,5,Delantero,284,1
195,Willian José,5,Delantero,284,1
165,Rui Silva,5,Portero,294,1
167,Chadi Riad,5,Defensa,294,1
168,G. Pezzella,5,Defensa,294,1
166,Abner Vinícius,5,Defensa,294,1
181,Isco,5,Centrocampista,294,1
180,Guido Rodríguez,5,Centrocampista,294,1
184,Nabil Fekir,5,Centrocampista,294,1
185,Pablo Fornals,5,Centrocampista,294,1
189,Aitor Ruibal,5,Delantero,294,1
191,Ayoze,5,Delantero,294,1
195,Willian José,5,Delantero,294,1
