id_jugador,nombre,equipo,posicion,id_partido,titular
182,Mikel Merino,5,Centrocampista,186,1
179,Brais Méndez,5,Centrocampista,186,1
193,M. Oyarzabal,5,Delantero,186,1
189,André Silva,5,Delantero,186,1
195,Take Kubo,5,Delantero,186,1
356,Antonio Sivera,11,Portero,186,1
369,Rafa Marín,11,Defensa,186,1
368,N. Tenaglia,11,Defensa,186,1
366,Javi López,11,Defensa,186,1
361,A. Gorosabel,11,Defensa,186,1
372,Ander Guevara,11,Centrocampista,186,1
374,Antonio Blanco,11,Centrocampista,186,1
377,Jon Guridi,11,Centrocampista,186,1
380,A. Rebbach,11,Delantero,186,1
387,Luis Rioja,11,Delantero,186,1
388,S. Omorodion,11,Delantero,186,1
163,Álex Remiro,5,Portero,216,1
177,R. Le Normand,5,Defensa,216,1
170,Igor Zubeldia,5,Defensa,216,1
175,Jon Pacheco,5,Defensa,216,1
173,Jon Aramburu,5,Defensa,216,1
172,Javi Galán,5,Defensa,216,1
181,M. Zubimendi,5,Centrocampista,216,1
178,B. Turrientes,5,Centrocampista,216,1
187,A. Zakharyan,5,Delantero,216,1
189,André Silva,5,Delantero,216,1
196,Umar Sadiq,5,Delantero,216,1
462,S. Dimitrievski,14,Portero,216,1
466,Florian Lejeune,14,Defensa,216,1
465,Aridane,14,Defensa,216,1
469,Pacha Espino,14,Defensa,216,1
467,Iván Balliu,14,Defensa,216,1
470,Pep Chavarría,14,Defensa,216,1
476,Óscar Valentín,14,Centrocampista,216,1
479,Unai López,14,Centrocampista,216,1
475,Óscar Trejo,14,Centrocampista,216,1
482,Isi Palazón,14,Delantero,216,1
486,Sergio Camello,14,Delantero,216,1
163,Álex Remiro,5,Portero,236,1
175,Jon Pacheco,5,Defensa,236,1
170,Igor Zubeldia,5,Defensa,236,1
172,Javi Galán,5,Defensa,236,1
173,Jon Aramburu,5,Defensa,236,1
181,M. Zubimendi,5,Centrocampista,236,1
182,Mikel Merino,5,Centrocampista,236,1
178,B. Turrientes,5,Centrocampista,236,1
187,A. Zakharyan,5,Delantero,236,1
189,André Silva,5,Delantero,236,1
195,Take Kubo,5,Delantero,236,1
332,Sergio Herrera,10,Portero,236,1
334,David García,10,Defensa,236,1
340,Unai García,10,Defensa,236,1
335,J. Herrando,10,Defensa,236,1
337,Jesús Areso,10,Defensa,236,1
336,J. Mojica,10,Defensa,236,1
339,Rubén Peña,10,Defensa,236,1
345,Lucas Torró,10,Centrocampista,236,1
342,Aimar Oroz,10,Centrocampista,236,1
344,J. Moncayola,10,Centrocampista,236,1
347,A. Budimir,10,Delantero,236,1
163,Álex Remiro,5,Portero,257,1
175,Jon Pacheco,5,Defensa,257,1
177,R. Le Normand,5,Defensa,257,1
172,Javi Galán,5,Defensa,257,1
169,Hamari Traoré,5,Defensa,257,1
181,M. Zubimendi,5,Centrocampista,257,1
179,Brais Méndez,5,Centrocampista,257,1
187,A. Zakharyan,5,Delantero,257,1
195,Take Kubo,5,Delantero,257,1
186,A. Barrenetxea,5,Delantero,257,1
189,André Silva,5,Delantero,257,1
261,F. Jörgensen,8,Portero,257,1
271,Eric Bailly,8,Defensa,257,1
275,Raúl Albiol,8,Defensa,257,1
268,Alberto Moreno,8,Defensa,257,1
277,Yerson Mosquera,8,Defensa,257,1
285,Santi Comesaña,8,Centrocampista,257,1
282,F. Coquelin,8,Centrocampista,257,1
278,Álex Baena,8,Centrocampista,257,1
290,Ilias Akhomach,8,Delantero,257,1
288,Gerard Moreno,8,Delantero,257,1
289,Gonçalo Guedes,8,Delantero,257,1
163,Álex Remiro,5,Portero,286,1
177,R. Le Normand,5,Defensa,286,1
170,Igor Zubeldia,5,Defensa,286,1
172,Javi Galán,5,Defensa,286,1
169,Hamari Traoré,5,Defensa,286,1
181,M. Zubimendi,5,Centrocampista,286,1
182,Mikel Merino,5,Centrocampista,286,1
179,Brais Méndez,5,Centrocampista,286,1
194,S. Becker,5,Delantero,286,1
193,M. Oyarzabal,5,Delantero,286,1
195,Take Kubo,5,Delantero,286,1
550,Conan Ledesma,17,Portero,286,1
564,Victor Chust,17,Defensa,286,1
555,Aiham Ousou,17,Defensa,286,1
559,Javi Hernández,17,Defensa,286,1
557,Iza,17,Defensa,286,1
571,R. Kouamé,17,Centrocampista,286,1
572,Rubén Alcaraz,17,Centrocampista,286,1
582,Robert Navarro,17,Delantero,286,1
584,Rubén Sobrino,17,Delantero,286,1
579,Juanmi,17,Delantero,286,1
580,Maxi Gómez,17,Delantero,286,1
163,Álex Remiro,5,Portero,308,1
177,R. Le Normand,5,Defensa,308,1
170,Igor Zubeldia,5,Defensa,308,1
172,Javi Galán,5,Defensa,308,1
169,Hamari Traoré,5,Defensa,308,1
182,Mikel Merino,5,Centrocampista,308,1
181,M. Zubimendi,5,Centrocampista,308,1
186,A. Barrenetxea,5,Delantero,308,1
187,A. Zakharyan,5,Delantero,308,1
193,M. Oyarzabal,5,Delantero,308,1
194,S. Becker,5,Delantero,308,1
623,Luís Maximiano,19,Portero,308,1
630,Edgar,19,Defensa,308,1
629,Chumi,19,Defensa,308,1
627,Bruno Langa,19,Defensa,308,1
631,Marc Pubill,19,Defensa,308,1
633,Dion Lopy,19,Centrocampista,308,1
637,L. Robertone,19,Centrocampista,308,1
636,Jonathan Viera,19,Centrocampista,308,1
640,Adrián Embarba,19,Delantero,308,1
646,Luka Romero,19,Delantero,308,1
644,Léo Baptistão,19,Delantero,308,1
163,Álex Remiro,5,Portero,326,1
177,R. Le Normand,5,Defensa,326,1
170,Igor Zubeldia,5,Defensa,326,1
172,Javi Galán,5,Defensa,326,1
167,Á. Odriozola,5,Defensa,326,1
181,M. Zubimendi,5,Centrocampista,326,1
178,B. Turrientes,5,Centrocampista,326,1
182,Mikel Merino,5,Centrocampista,326,1
195,Take Kubo,5,Delantero,326,1
186,A. Barrenetxea,5,Delantero,326,1
193,M. Oyarzabal,5,Delantero,326,1
3,Kepa,0,Portero,326,1
17,Nacho,0,Defensa,326,1
11,Éder Militão,0,Defensa,326,1
14,Fran García,0,Defensa,326,1
9,Dani Carvajal,0,Defensa,326,1
26,Luka Modrić,0,Centrocampista,326,1
19,A. Tchouaméni,0,Centrocampista,326,1
21,Brahim Díaz,0,Centrocampista,326,1
22,Dani Ceballos,0,Centrocampista,326,1
20,Arda Güler,0,Centrocampista,326,1
33,Joselu,0,Delantero,326,1
