id_dato_jugador_partido,id_jugador,id_partido,amarilla,roja,lesion,cambio,asistencias,goles,sustituido_por
6888,658,155,0,0,0,88,0,0,-1
6889,145,155,0,0,0,80,0,0,-1
6890,150,155,0,0,0,-1,0,0,-1
6891,157,155,0,0,0,67,0,0,-1
6892,154,155,0,0,0,-1,0,0,-1
6893,156,155,0,0,0,80,0,0,-1
6894,161,155,0,0,0,-1,0,0,-1
8267,391,187,0,0,0,-1,0,0,-1
8268,405,187,0,0,0,-1,0,0,-1
8269,401,187,0,0,0,65,0,0,415
8270,400,187,0,0,0,-1,0,0,-1
8271,399,187,0,0,0,65,0,0,406
8272,395,187,0,0,0,80,0,0,402
8273,404,187,0,0,1,41,0,0,679
8274,408,187,1,0,0,65,0,0,418
8275,427,187,0,0,0,-1,0,0,-1
8276,426,187,0,0,0,-1,0,0,-1
8277,424,187,0,0,0,-1,0,0,-1
8278,392,187,0,0,0,-1,0,0,-1
8279,390,187,0,0,0,-1,0,0,-1
8280,402,187,1,0,0,80,0,0,-1
8281,406,187,0,0,0,65,0,0,-1
8282,396,187,0,0,0,-1,0,0,-1
8283,682,187,0,0,0,-1,0,0,-1
8284,412,187,0,0,0,-1,0,0,-1
8285,413,187,0,0,0,-1,0,0,-1
8286,679,187,1,0,0,41,0,0,-1
8287,415,187,0,0,0,65,0,0,-1
8288,418,187,0,0,0,65,0,0,-1
8289,135,187,0,0,0,-1,0,0,-1
8290,136,187,0,0,0,-1,0,1,-1
8291,137,187,0,0,0,-1,0,0,-1
8292,144,187,0,0,0,-1,0,0,-1
8293,140,187,0,0,0,-1,0,0,-1
8294,151,187,0,0,0,74,0,1,153
8295,148,187,0,0,0,69,1,0,146
8296,152,187,0,0,0,69,0,0,145
8297,160,187,0,0,0,80,0,0,155
8298,156,187,0,0,0,-1,0,0,-1
8299,158,187,0,0,0,74,0,0,161
8300,134,187,0,0,0,-1,0,0,-1
8301,141,187,0,0,0,-1,0,0,-1
8302,139,187,0,0,0,-1,0,0,-1
8303,153,187,0,0,0,74,0,0,-1
8304,658,187,0,0,0,-1,0,0,-1
8305,146,187,0,0,0,69,0,0,-1
8306,149,187,0,0,0,-1,0,0,-1
8307,150,187,0,0,0,-1,0,0,-1
8308,145,187,0,0,0,69,1,0,-1
8309,161,187,1,0,0,74,0,0,-1
8310,155,187,0,0,0,80,0,0,-1
8311,157,187,0,0,0,-1,0,0,-1
9183,232,208,0,0,0,-1,0,0,-1
9184,685,208,0,0,0,-1,0,0,-1
9185,234,208,0,0,0,-1,0,0,-1
9186,238,208,0,0,0,-1,1,0,-1
9187,236,208,0,0,0,-1,0,0,-1
9188,248,208,0,0,0,-1,0,0,-1
9189,244,208,0,0,0,-1,0,0,-1
9190,260,208,0,0,1,14,0,0,259
9191,253,208,0,0,0,69,0,0,241
9192,252,208,0,0,0,82,0,0,245
9193,254,208,0,0,0,-1,0,1,-1
9194,233,208,0,0,0,-1,0,0,-1
9195,231,208,0,0,0,-1,0,0,-1
9196,237,208,0,0,0,82,0,0,-1
9197,242,208,0,0,0,-1,0,0,-1
9198,235,208,0,0,0,-1,0,0,-1
9199,241,208,0,0,0,69,0,0,-1
9200,247,208,0,0,0,-1,0,0,-1
9201,245,208,0,0,0,82,0,0,-1
9202,251,208,0,0,0,-1,0,0,-1
9203,255,208,0,0,0,-1,0,0,-1
9204,259,208,0,0,0,14,0,0,237
9205,135,208,0,0,0,-1,0,0,-1
9206,136,208,0,0,0,-1,0,0,-1
9207,137,208,1,0,0,-1,0,0,-1
9208,144,208,0,0,0,-1,0,0,-1
9209,140,208,0,0,0,-1,0,0,-1
9210,146,208,0,0,0,69,0,0,157
9211,145,208,0,0,0,62,0,0,148
9212,152,208,0,0,0,79,0,0,161
9213,160,208,1,0,0,79,0,0,155
9214,156,208,0,0,0,-1,0,0,-1
9215,158,208,0,0,0,69,0,0,153
9216,134,208,0,0,0,-1,0,0,-1
9217,138,208,0,0,0,-1,0,0,-1
9218,139,208,0,0,0,-1,0,0,-1
9219,143,208,0,0,0,-1,0,0,-1
9220,153,208,0,0,0,69,0,0,-1
9221,658,208,0,0,0,-1,0,0,-1
9222,148,208,0,0,0,62,0,0,-1
9223,150,208,0,0,0,-1,0,0,-1
9224,149,208,0,0,0,-1,0,0,-1
9225,161,208,0,0,0,79,0,0,-1
9226,157,208,0,0,0,69,0,0,-1
9227,155,208,1,0,0,79,0,0,-1
9313,549,211,0,0,0,-1,0,0,-1
9314,563,211,0,0,0,-1,0,0,-1
9315,555,211,1,0,0,-1,0,0,-1
9316,560,211,0,0,0,-1,0,0,-1
9317,556,211,0,0,0,-1,0,0,-1
9318,567,211,1,0,0,-1,0,0,-1
9319,571,211,1,0,0,-1,0,0,-1
9320,581,211,0,0,1,80,0,0,573
9321,577,211,1,0,0,-1,0,0,-1
9322,574,211,0,0,0,86,0,0,564
9323,583,211,0,0,0,73,0,0,584
9324,550,211,0,0,0,-1,0,0,-1
9325,559,211,0,0,0,-1,0,0,-1
9326,562,211,0,0,0,-1,0,0,-1
9327,557,211,0,0,0,-1,0,0,-1
9328,568,211,0,0,0,-1,0,0,-1
9329,564,211,0,0,0,86,0,0,-1
9330,570,211,0,0,0,-1,0,0,-1
9331,573,211,0,0,0,80,0,0,-1
9332,714,211,0,0,0,-1,0,0,-1
9333,579,211,0,0,0,-1,0,0,-1
9334,584,211,0,0,0,73,0,0,-1
9335,135,211,0,0,0,-1,0,0,-1
9336,143,211,0,0,0,-1,0,0,-1
9337,137,211,0,0,0,-1,0,0,-1
9338,140,211,1,0,0,51,0,0,144
9339,141,211,0,0,0,-1,0,0,-1
9340,145,211,0,0,0,-1,0,0,-1
9341,151,211,1,0,0,51,0,0,150
9342,153,211,0,0,0,51,0,0,152
9343,155,211,0,0,1,62,0,0,160
9344,159,211,0,0,0,-1,0,0,-1
9345,157,211,0,0,0,70,0,0,158
9346,134,211,0,0,0,-1,0,0,-1
9347,136,211,0,0,0,-1,0,0,-1
9348,144,211,0,0,0,51,0,0,-1
9349,150,211,0,0,0,51,0,0,-1
9350,149,211,0,0,0,-1,0,0,-1
9351,146,211,0,0,0,-1,0,0,-1
9352,147,211,0,0,0,-1,0,0,-1
9353,658,211,0,0,0,-1,0,0,-1
9354,152,211,0,0,0,51,0,0,-1
9355,160,211,0,0,0,62,0,0,-1
9356,161,211,0,0,0,-1,0,0,-1
9357,158,211,0,0,0,70,0,0,-1
10481,622,238,0,0,0,-1,0,0,-1
10482,623,238,0,0,0,-1,0,0,-1
10483,629,238,0,0,0,-1,0,0,-1
10484,624,238,0,0,0,66,0,0,646
10485,630,238,1,0,0,-1,0,0,-1
10486,632,238,0,0,1,48,0,0,633
10487,634,238,0,0,0,-1,0,0,-1
10488,636,238,0,0,0,-1,0,0,-1
10489,638,238,0,0,0,66,0,0,626
10490,642,238,2,1,0,-1,0,0,-1
10491,640,238,0,0,0,66,0,0,639
10492,621,238,0,0,0,-1,0,0,-1
10493,620,238,0,0,0,-1,0,0,-1
10494,626,238,0,0,0,66,0,0,-1
10495,625,238,0,0,0,-1,0,0,-1
10496,631,238,0,0,0,-1,0,0,-1
10497,635,238,0,0,0,-1,0,0,-1
10498,633,238,1,0,0,48,0,0,-1
10499,646,238,0,0,0,66,0,0,-1
10500,639,238,0,0,0,66,0,0,-1
10501,645,238,0,0,0,-1,0,0,-1
10502,135,238,0,0,0,-1,0,0,-1
10503,136,238,0,0,0,-1,0,0,-1
10504,143,238,0,0,0,-1,0,0,-1
10505,144,238,0,0,0,-1,0,0,-1
10506,141,238,0,0,0,-1,0,0,-1
10507,151,238,0,0,0,66,0,0,145
10508,148,238,0,0,0,66,0,0,152
10509,153,238,0,0,0,46,0,0,161
10510,156,238,0,0,0,74,0,0,155
10511,159,238,0,0,0,-1,0,0,-1
10512,157,238,0,0,0,46,0,0,149
10513,134,238,0,0,0,-1,0,0,-1
10514,139,238,0,0,0,-1,0,0,-1
10515,140,238,0,0,0,-1,0,0,-1
10516,145,238,0,0,0,66,0,0,-1
10517,147,238,0,0,0,-1,0,0,-1
10518,150,238,0,0,0,-1,0,0,-1
10519,152,238,1,0,0,66,0,0,-1
10520,146,238,0,0,0,-1,0,0,-1
10521,149,238,0,0,0,46,0,0,-1
10522,161,238,0,0,0,46,0,0,-1
10523,155,238,0,0,0,74,0,0,-1
11232,200,255,0,0,0,-1,0,0,-1
11233,202,255,0,0,0,-1,0,0,-1
11234,203,255,0,0,0,-1,0,0,-1
11235,212,255,0,0,0,-1,0,0,-1
11236,222,255,0,0,0,46,0,0,223
